"Sample Id","Date-Time (ex. 2024-01-26T00:00:00+00:00)","Site Name","SiteId","Fuel Type","Category","Sub-Category","Method","Sample Avg Value","Sample Status"
"359314","2025-05-19T21:00Z","Lovell Canyon","734","Sagebrush, Black","Shrub","","",151.407,"Submitted"
"358228","2025-05-13T06:00Z","Demaree","372","Sagebrush, Black","Shrub","","",172.0,"Submitted"
"361636","2025-06-03T18:00Z","Lovell Canyon","734","Sagebrush, Black","Shrub","","",138.093,"Submitted"
"358227","2025-05-13T06:00Z","Spear Hunter","1158","Sagebrush, Black","Shrub","","",149.0,"Submitted"
"360603","2025-05-19T19:00Z","Six Shooter","1102","Sagebrush, Black","Shrub","","",190.613,"Submitted"
"361393","2025-06-02T18:00Z","Joes valley","627","Sagebrush, Black","Shrub","","",173.297,"Submitted"
"361835","2025-05-28T06:00Z","Lava Point","1968","Sagebrush, Black","Shrub","","Gravimetric",209.8,"Submitted"
"358288","2025-05-13T06:00Z","Lava Point","1968","Sagebrush, Black","Shrub","","Gravimetric",210.065,"Submitted"
"360724","2025-05-22T07:00Z","Mill Creek","778","Sagebrush, Black","Shrub","","",156.5,"Submitted"
"359405","2025-05-22T06:00Z","Joes valley","627","Sagebrush, Black","Shrub","","",141.99,"Submitted"
"362049","2025-06-02T18:00Z","Demaree","372","Sagebrush, Black","Shrub","","",122.0,"Submitted"
"362053","2025-06-02T18:00Z","Spear Hunter","1158","Sagebrush, Black","Shrub","","",110.0,"Submitted"
"360523","2025-05-27T20:00Z","Fortynine C2A","468","Sagebrush, California","Shrub","","",238.31,"Submitted"
"359250","2025-05-20T20:00Z","Juniper Creek C2B","630","Sagebrush, California","Shrub","","",190.637,"Submitted"
"358864","2025-05-12T21:00Z","Lopez Lake","725","Sagebrush, California","Shrub","","Gravimetric",159.41,"Submitted"
"360524","2025-05-27T20:00Z","Juniper Creek C2B","630","Sagebrush, California","Shrub","","",189.165,"Submitted"
"361120","2025-05-22T18:00Z","Ravendale C2D","974","Sagebrush, California","Shrub","","",206.347,"Submitted"
"359350","2025-05-20T21:00Z","Mill Canyon","775","Sagebrush, California","Shrub","","",231.033,"Submitted"
"360325","2025-05-27T19:00Z","West Canyon","1321","Sagebrush, California","Shrub","New","Gravimetric",216.83,"Submitted"
"359249","2025-05-20T20:00Z","Fortynine C2A","468","Sagebrush, California","Shrub","","",238.648,"Submitted"
"361217","2025-05-30T21:00Z","Whiskey Gulch","1328","Sagebrush, Mountain Big","Shrub","","",182.66,"Submitted"
"358914","2025-05-12T22:00Z","Five Mile","1516","Sagebrush, Mountain Big","Shrub","","",111.038,"Submitted"
"359663","2025-05-20T05:00Z","SCE-Bishop Keoughs Hot Springs","1055","Sagebrush, Mountain Big","Shrub","","",151.4,"Submitted"
"361373","2025-06-01T17:00Z","Sand Creek Desert","1037","Sagebrush, Mountain Big","Shrub","","",230.0,"Submitted"
"359022","2025-05-13T21:00Z","Coral Pink","1515","Sagebrush, Mountain Big","Shrub","","",192.846,"Submitted"
"359343","2025-05-20T18:00Z","Keating Cutoff","637","Sagebrush, Mountain Big","Shrub","","Gravimetric",171.668,"Submitted"
"358580","2025-05-15T15:00Z","D02_Ohaver_Lake","318","Sagebrush, Mountain Big","Shrub","","",147.0,"Submitted"
"358928","2025-05-15T20:00Z","Sand Creek Desert","1037","Sagebrush, Mountain Big","Shrub","","",207.0,"Submitted"
"359660","2025-05-20T05:00Z","SCE-Bridgeport","1056","Sagebrush, Mountain Big","Shrub","","",220.9,"Submitted"
"360857","2025-05-28T06:00Z","ID-STF Cassia Sage","601","Sagebrush, Mountain Big","Shrub","","",178.0,"Submitted"
"362237","2025-06-05T20:00Z","ID-STF Stanley","609","Sagebrush, Mountain Big","Shrub","","",228.0,"Submitted"
"358919","2025-05-13T20:00Z","South Canyon","1150","Sagebrush, Mountain Big","Shrub","","",177.432,"Submitted"
"360429","2025-05-22T18:00Z","D4 - Basin Creek","1414","Sagebrush, Mountain Big","Shrub","","Gravimetric",141.835,"Submitted"
"359661","2025-05-20T05:00Z","SCE-Lee Vining June Lake","1060","Sagebrush, Mountain Big","Shrub","","",195.0,"Submitted"
"359875","2025-05-15T19:00Z","Fredericks Butte","473","Sagebrush, Mountain Big","Shrub","","",148.95,"Submitted"
"359248","2025-05-20T18:00Z","D4 - Hay Canyon","1417","Sagebrush, Mountain Big","Shrub","","Gravimetric",189.815,"Submitted"
"360638","2025-05-29T17:00Z","Triangle","1270","Sagebrush, Mountain Big","Shrub","","",214.333,"Submitted"
"361160","2025-05-18T06:00Z","Spring Creek Trailhead","2266","Sagebrush, Mountain Big","Shrub","","",101.36,"Submitted"
"361066","2025-05-15T18:00Z","Red Creek","980","Sagebrush, Mountain Big","Shrub","","",187.333,"Submitted"
"362254","2025-06-02T20:00Z","ID-STF Fleck Summit","602","Sagebrush, Mountain Big","Shrub","","",227.0,"Submitted"
"359662","2025-05-20T05:00Z","SCE-Mammoth Airport","1062","Sagebrush, Mountain Big","Shrub","","",209.8,"Submitted"
"358151","2025-05-13T17:00Z","D01_Lodgepole_Flats","313","Sagebrush, Mountain Big","Shrub","","",130.0,"Submitted"
"361161","2025-06-01T18:00Z","Spring Creek Trailhead","2266","Sagebrush, Mountain Big","Shrub","","",121.63,"Submitted"
"360070","2025-05-13T06:00Z","Black Cedar","92","Sagebrush, Mountain Big","Shrub","","",190.0,"Submitted"
"358846","2025-05-15T17:00Z","Goose Creek","508","Sagebrush, Mountain Big","Shrub","","",212.0,"Submitted"
"359824","2025-05-22T21:00Z","Long Doctor","721","Sagebrush, Mountain Big","Shrub","","",173.544,"Submitted"
"359392","2025-05-21T18:00Z","D4 - Galena","1416","Sagebrush, Mountain Big","Shrub","","Gravimetric",151.34,"Submitted"
"359840","2025-05-25T21:00Z","Twin Lakes","1280","Sagebrush, Mountain Big","Shrub","","",238.762,"Submitted"
"361081","2025-06-01T17:00Z","Ohio Gulch","870","Sagebrush, Mountain Big","Shrub","","",198.0,"Submitted"
"358468","2025-05-12T20:00Z","Red Feather","981","Sagebrush, Mountain Big","Shrub","","",158.076,"Submitted"
"358095","2025-05-12T20:00Z","Dry Fork","391","Sagebrush, Mountain Big","Shrub","","",155.65,"Submitted"
"359308","2025-05-20T16:00Z","Diamond","380","Sagebrush, Mountain Big","Shrub","","",144.563,"Submitted"
